0.000000000000000000e+00,2.399908542633056641e+00,1.203915476799011230e+00
1.580401957035064697e-01,2.121043920516967773e+00,1.520455121994018555e+00
3.160803914070129395e-01,1.844333291053771973e+00,1.837692856788635254e+00
4.741206169128417969e-01,1.511968135833740234e+00,2.090428352355957031e+00
6.321607828140258789e-01,1.179924368858337402e+00,2.264042377471923828e+00
7.902010083198547363e-01,7.852469086647033691e-01,2.447167158126831055e+00
9.482412338256835938e-01,4.052911102771759033e-01,2.463217496871948242e+00
1.106281399726867676e+00,-5.048201233148574829e-02,2.466173410415649414e+00
1.264321565628051758e+00,-4.057933390140533447e-01,2.405577659606933594e+00
1.422361850738525391e+00,-7.752102017402648926e-01,2.259460449218750000e+00
1.580402016639709473e+00,-1.101407766342163086e+00,2.112457275390625000e+00
1.738442182540893555e+00,-1.372200727462768555e+00,1.885909438133239746e+00
1.896482467651367188e+00,-1.673933029174804688e+00,1.618264794349670410e+00
2.054522514343261719e+00,-1.841075062751770020e+00,1.317741394042968750e+00
2.212562799453735352e+00,-1.987524032592773438e+00,1.019213914871215820e+00
2.370603084564208984e+00,-2.135893821716308594e+00,6.688641309738159180e-01
2.528643131256103516e+00,-2.188688993453979492e+00,2.779411971569061279e-01
2.686683416366577148e+00,-2.150518894195556641e+00,-2.206562459468841553e-02
2.844723701477050781e+00,-2.103958845138549805e+00,-3.565489947795867920e-01
3.002763748168945312e+00,-1.957555174827575684e+00,-6.806699037551879883e-01
3.160804033279418945e+00,-1.853128314018249512e+00,-9.452533721923828125e-01
3.318844318389892578e+00,-1.616130352020263672e+00,-1.238501191139221191e+00
3.476884365081787109e+00,-1.429908752441406250e+00,-1.450824022293090820e+00
3.634924650192260742e+00,-1.123661041259765625e+00,-1.642182826995849609e+00
3.792964935302734375e+00,-8.916594982147216797e-01,-1.796301007270812988e+00
3.951004981994628906e+00,-5.114799141883850098e-01,-1.848561644554138184e+00
4.109045028686523438e+00,-2.168955057859420776e-01,-1.910646557807922363e+00
4.267085552215576172e+00,7.177882641553878784e-02,-1.909643650054931641e+00
4.425125598907470703e+00,3.856776058673858643e-01,-1.830905795097351074e+00
4.583165645599365234e+00,6.397991776466369629e-01,-1.753830552101135254e+00
4.741206169128417969e+00,8.604198694229125977e-01,-1.622334122657775879e+00
4.899246215820312500e+00,1.100312709808349609e+00,-1.405972838401794434e+00
5.057286262512207031e+00,1.273796916007995605e+00,-1.188515424728393555e+00
5.215326786041259766e+00,1.464794635772705078e+00,-9.685854911804199219e-01
5.373366832733154297e+00,1.605484962463378906e+00,-7.023093104362487793e-01
5.531406879425048828e+00,1.661828517913818359e+00,-4.560758769512176514e-01
5.689447402954101562e+00,1.669118404388427734e+00,-1.855379343032836914e-01
5.847487449645996094e+00,1.682270169258117676e+00,6.093489751219749451e-02
6.005527496337890625e+00,1.633711338043212891e+00,3.342961966991424561e-01
6.163568019866943359e+00,1.523735404014587402e+00,5.965374708175659180e-01
6.321608066558837891e+00,1.393447399139404297e+00,7.962553501129150391e-01
6.479648113250732422e+00,1.246503949165344238e+00,1.010837912559509277e+00
6.637688636779785156e+00,1.069610118865966797e+00,1.197611093521118164e+00
6.795728683471679688e+00,8.117532730102539062e-01,1.321077942848205566e+00
