2.022914505004882812e+01,-1.921495944261550903e-01,5.043480992317199707e-01
2.038718605041503906e+01,-2.374096214771270752e-01,4.703085124492645264e-01
2.054522705078125000e+01,-3.142650127410888672e-01,3.959463238716125488e-01
2.070326614379882812e+01,-3.732878863811492920e-01,3.393180072307586670e-01
2.086130714416503906e+01,-4.211527407169342041e-01,2.801127135753631592e-01
2.101934623718261719e+01,-4.461363255977630615e-01,1.979466676712036133e-01
2.117738723754882812e+01,-4.443686306476593018e-01,1.363869607448577881e-01
2.133542633056640625e+01,-4.881990849971771240e-01,6.094854325056076050e-02
2.149346733093261719e+01,-4.852605760097503662e-01,-7.047176361083984375e-03
2.165150833129882812e+01,-4.656158387660980225e-01,-9.382992237806320190e-02
2.180954742431640625e+01,-4.375465214252471924e-01,-1.558415442705154419e-01
2.196758842468261719e+01,-4.110198020935058594e-01,-2.339950799942016602e-01
2.212562751770019531e+01,-3.524451851844787598e-01,-2.783481776714324951e-01
2.228366851806640625e+01,-2.873047292232513428e-01,-3.434157073497772217e-01
2.244170761108398438e+01,-2.595832347869873047e-01,-3.795750439167022705e-01
2.259974861145019531e+01,-1.814599335193634033e-01,-3.958386480808258057e-01
2.275778961181640625e+01,-9.794187545776367188e-02,-4.219327867031097412e-01
2.291582870483398438e+01,-3.423051908612251282e-02,-4.145646393299102783e-01
2.307386970520019531e+01,2.612777613103389740e-02,-4.223650991916656494e-01
2.323190879821777344e+01,1.017733961343765259e-01,-4.127922356128692627e-01
2.338994979858398438e+01,1.383297890424728394e-01,-3.740834891796112061e-01
2.354799079895019531e+01,2.019357383251190186e-01,-3.400535583496093750e-01
2.370602989196777344e+01,2.503671646118164062e-01,-3.039625883102416992e-01
2.386407089233398438e+01,3.065561950206756592e-01,-2.586354613304138184e-01
2.402210998535156250e+01,3.307040333747863770e-01,-2.272949814796447754e-01
2.418015098571777344e+01,3.453966677188873291e-01,-1.531430035829544067e-01
2.433819007873535156e+01,3.748393356800079346e-01,-8.580727875232696533e-02
2.449623107910156250e+01,3.543761670589447021e-01,-4.256854951381683350e-02
2.465427207946777344e+01,3.416021168231964111e-01,3.253394737839698792e-02
2.481231117248535156e+01,3.546859622001647949e-01,7.412680983543395996e-02
2.497035217285156250e+01,3.368436992168426514e-01,1.316433995962142944e-01
2.512839126586914062e+01,3.009559214115142822e-01,1.875828802585601807e-01
2.528643226623535156e+01,2.706611156463623047e-01,2.271138131618499756e-01
2.544447326660156250e+01,2.189407348632812500e-01,2.758168578147888184e-01
2.560251235961914062e+01,1.944632977247238159e-01,3.108344078063964844e-01
2.576055335998535156e+01,1.198025345802307129e-01,3.064203262329101562e-01
2.591859245300292969e+01,8.585750311613082886e-02,3.265078365802764893e-01
2.607663345336914062e+01,3.116720914840698242e-02,3.335578739643096924e-01
2.623467254638671875e+01,-3.412528708577156067e-02,3.344322741031646729e-01
2.639271354675292969e+01,-6.969030201435089111e-02,3.182578086853027344e-01
2.655075454711914062e+01,-1.329132914543151855e-01,2.877350449562072754e-01
2.670879364013671875e+01,-1.641702800989151001e-01,2.618483006954193115e-01
2.686683464050292969e+01,-2.044827193021774292e-01,2.417721599340438843e-01
2.702487373352050781e+01,-2.431589365005493164e-01,1.980966329574584961e-01
2.718291473388671875e+01,-2.669242322444915771e-01,1.622099578380584717e-01
2.734095382690429688e+01,-2.585335671901702881e-01,1.028304696083068848e-01
2.749899482727050781e+01,-3.222105801105499268e-01,5.943070352077484131e-02
2.765703582763671875e+01,-2.987619936466217041e-01,2.874967083334922791e-02
2.781507492065429688e+01,-2.953580319881439209e-01,-3.478490561246871948e-02
2.797311592102050781e+01,-2.829758226871490479e-01,-8.330008387565612793e-02
2.813115501403808594e+01,-2.518680393695831299e-01,-1.192398294806480408e-01
2.828919601440429688e+01,-2.373321503400802612e-01,-1.516351699829101562e-01
2.844723701477050781e+01,-1.886033266782760620e-01,-1.740664839744567871e-01
2.860527610778808594e+01,-1.657437682151794434e-01,-2.237315624952316284e-01
2.876331710815429688e+01,-1.335280388593673706e-01,-2.077460587024688721e-01
2.892135620117187500e+01,-9.851043671369552612e-02,-2.468558102846145630e-01
2.907939720153808594e+01,-5.085340514779090881e-02,-2.802225351333618164e-01
2.923743629455566406e+01,-9.521358646452426910e-03,-2.561089396476745605e-01
2.939547729492187500e+01,2.840588428080081940e-02,-2.607915103435516357e-01
2.955351829528808594e+01,8.084177970886230469e-02,-2.408250570297241211e-01
2.971155738830566406e+01,1.016109809279441833e-01,-2.313946634531021118e-01
2.986959838867187500e+01,1.541947722434997559e-01,-2.067218571901321411e-01
3.002763748168945312e+01,1.568766683340072632e-01,-1.797539442777633667e-01
3.018567848205566406e+01,1.943179070949554443e-01,-1.503858417272567749e-01
3.034371948242187500e+01,2.236127108335494995e-01,-1.094796210527420044e-01
3.050175857543945312e+01,2.315390110015869141e-01,-8.135775476694107056e-02
3.065979957580566406e+01,2.217808961868286133e-01,-4.066546261310577393e-02
3.081783866882324219e+01,2.158161699771881104e-01,-1.010902319103479385e-02
3.097587966918945312e+01,2.189954668283462524e-01,3.000161983072757721e-02
3.113391876220703125e+01,2.044339776039123535e-01,5.732609331607818604e-02
3.129195976257324219e+01,2.116815000772476196e-01,1.039917469024658203e-01
3.145000076293945312e+01,1.980371624231338501e-01,1.284220069646835327e-01
