55,1000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000002204990
55,2000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001860010
55,3000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001773000
55,4000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001420000
55,5000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001336000
65,1000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000002261000
65,2000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001969000
65,3000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001800000
65,4000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001672000
65,5000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001302990
75,1000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000002319990
75,2000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000002064000
75,3000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001885990
75,4000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001726990
75,5000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001468000
85,1000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000002361010
85,2000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000002112000
85,3000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001879990
85,4000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001782010
85,5000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000001614990
95,1000000000.0000000000000000,270.5900000000000000,0.0000000000002200,-215.0000000000000000,0.0000001650000000,0.0000000002397000
